,file_name,glamorous,rugged,healthy,fun
103,gentle_3177033945.jpg,0,0,0,0
104,healthy_5766216916.jpg,0,0,1,0
105,gentle_9301772592.jpg,0,0,0,0
106,dull_5180548482.jpg,0,0,0,0
107,glamorous_5613069627.jpg,1,0,0,0
108,unhealthy_4983575354.jpg,0,0,0,0
109,fun_7082627901.jpg,0,0,0,1
110,healthy_15788047101.jpg,0,0,1,0
111,healthy_16187686432.jpg,0,0,1,0
112,fun_8775090230.jpg,0,0,0,1
113,drab_14411572264.jpg,0,0,0,0
114,healthy_6238272873.jpg,0,0,1,0
115,glamorous_2949468868.jpg,1,0,0,0
116,drab_3445850965.jpg,0,0,0,0
117,dull_16814173173.jpg,0,0,0,0
118,unhealthy_6925843300.jpg,0,0,0,0
119,gentle_25114604111.jpg,0,0,0,0
120,gentle_8157143694.jpg,0,0,0,0
121,unhealthy_97433720.jpg,0,0,0,0
122,unhealthy_3870326969.jpg,0,0,0,0
123,unhealthy_2188299378.jpg,0,0,0,0
124,healthy_16001123620.jpg,0,0,1,0
125,dull_3477208868.jpg,0,0,0,0
126,rugged_8749189721.jpg,0,1,0,0
127,glamorous_2984738207.jpg,1,0,0,0
128,drab_5533694427.jpg,0,0,0,0
129,rugged_11099193194.jpg,0,1,0,0
130,unhealthy_3548046040.jpg,0,0,0,0
131,dull_7373343820.jpg,0,0,0,0
132,healthy_3427532207.jpg,0,0,1,0
133,healthy_7956384432.jpg,0,0,1,0
134,healthy_16090126450.jpg,0,0,1,0
135,unhealthy_5596317890.jpg,0,0,0,0
136,unhealthy_6229551992.jpg,0,0,0,0
137,gentle_6890667149.jpg,0,0,0,0
138,drab_4528245360.jpg,0,0,0,0
139,gentle_6036131721.jpg,0,0,0,0
140,unhealthy_443899928.jpg,0,0,0,0
141,glamorous_245931602.jpg,1,0,0,0
142,glamorous_8383213235.jpg,1,0,0,0
143,glamorous_6673390537.jpg,1,0,0,0
144,fun_9851143216.jpg,0,0,0,1
145,fun_5904680257.jpg,0,0,0,1
146,glamorous_4355161675.jpg,1,0,0,0
147,fun_3235428071.jpg,0,0,0,1
148,unhealthy_2978955604.jpg,0,0,0,0
149,unhealthy_6260682145.jpg,0,0,0,0
150,drab_1392538544.jpg,0,0,0,0
151,unhealthy_11646466635.jpg,0,0,0,0
152,drab_3478306343.jpg,0,0,0,0
153,healthy_3623948029.jpg,0,0,1,0
154,fun_2417379789.jpg,0,0,0,1
155,rugged_91937385.jpg,0,1,0,0
156,unhealthy_5465632369.jpg,0,0,0,0
157,rugged_13743513973.jpg,0,1,0,0
158,healthy_4971204190.jpg,0,0,1,0
159,gentle_2402021005.jpg,0,0,0,0
160,unhealthy_6156890206.jpg,0,0,0,0
161,glamorous_4281562292.jpg,1,0,0,0
162,dull_6878559980.jpg,0,0,0,0
163,gentle_3569525649.jpg,0,0,0,0
164,rugged_14615429916.jpg,0,1,0,0
165,rugged_6011405389.jpg,0,1,0,0
166,drab_6912190016.jpg,0,0,0,0
167,glamorous_3734373264.jpg,1,0,0,0
168,dull_3971603651.jpg,0,0,0,0
169,drab_16603406696.jpg,0,0,0,0
170,glamorous_6361988069.jpg,1,0,0,0
171,unhealthy_5619208517.jpg,0,0,0,0
172,gentle_4857037509.jpg,0,0,0,0
173,glamorous_2985132364.jpg,1,0,0,0
174,dull_1050478465.jpg,0,0,0,0
175,glamorous_4947007001.jpg,1,0,0,0
176,rugged_14451767900.jpg,0,1,0,0
177,unhealthy_14465685290.jpg,0,0,0,0
178,gentle_13112810703.jpg,0,0,0,0
179,drab_61659144.jpg,0,0,0,0
180,glamorous_5063913908.jpg,1,0,0,0
181,healthy_3106630417.jpg,0,0,1,0
182,rugged_8449094561.jpg,0,1,0,0
183,gentle_4425350421.jpg,0,0,0,0
184,healthy_3126253480.jpg,0,0,1,0
185,glamorous_2703235124.jpg,1,0,0,0
186,glamorous_2623685403.jpg,1,0,0,0
187,unhealthy_3913991837.jpg,0,0,0,0
188,fun_2421139468.jpg,0,0,0,1
189,fun_15641281806.jpg,0,0,0,1
190,gentle_9414973143.jpg,0,0,0,0
191,unhealthy_4045492026.jpg,0,0,0,0
192,dull_17139317791.jpg,0,0,0,0
193,dull_15830146853.jpg,0,0,0,0
194,fun_12936882725.jpg,0,0,0,1
195,unhealthy_8641662548.jpg,0,0,0,0
196,healthy_4075076889.jpg,0,0,1,0
197,unhealthy_10383480893.jpg,0,0,0,0
198,gentle_5133856801.jpg,0,0,0,0
199,glamorous_8113315971.jpg,1,0,0,0
200,rugged_9593683123.jpg,0,1,0,0
201,healthy_8690830526.jpg,0,0,1,0
202,unhealthy_55788993.jpg,0,0,0,0
203,fun_3863786382.jpg,0,0,0,1
204,glamorous_5611551272.jpg,1,0,0,0
205,glamorous_3664273275.jpg,1,0,0,0
206,gentle_10006423466.jpg,0,0,0,0
207,healthy_8599567877.jpg,0,0,1,0
208,rugged_9167083774.jpg,0,1,0,0
209,fun_4933396892.jpg,0,0,0,1
210,unhealthy_5490608308.jpg,0,0,0,0
211,rugged_22781810553.jpg,0,1,0,0
212,drab_1534641795.jpg,0,0,0,0
213,drab_4052696056.jpg,0,0,0,0
214,drab_3835356040.jpg,0,0,0,0
215,healthy_8659894133.jpg,0,0,1,0
216,healthy_17107462409.jpg,0,0,1,0
217,gentle_17129093426.jpg,0,0,0,0
218,fun_8475684853.jpg,0,0,0,1
219,glamorous_5627222357.jpg,1,0,0,0
220,fun_8235981211.jpg,0,0,0,1
221,glamorous_2612141147.jpg,1,0,0,0
222,healthy_7369985232.jpg,0,0,1,0
223,rugged_3552704429.jpg,0,1,0,0
224,fun_5310787244.jpg,0,0,0,1
225,unhealthy_2627431341.jpg,0,0,0,0
226,fun_6987634348.jpg,0,0,0,1
227,fun_217316162.jpg,0,0,0,1
228,dull_8650133942.jpg,0,0,0,0
229,rugged_3710127292.jpg,0,1,0,0
230,healthy_16725287881.jpg,0,0,1,0
231,gentle_2234039405.jpg,0,0,0,0
232,rugged_7320828620.jpg,0,1,0,0
233,fun_6052793575.jpg,0,0,0,1
234,drab_2287744388.jpg,0,0,0,0
235,drab_15691583584.jpg,0,0,0,0
236,fun_6392198149.jpg,0,0,0,1
237,rugged_2111019010.jpg,0,1,0,0
238,fun_5944174501.jpg,0,0,0,1
239,unhealthy_4952824064.jpg,0,0,0,0
240,healthy_469759384.jpg,0,0,1,0
241,drab_8620593664.jpg,0,0,0,0
242,healthy_13755168153.jpg,0,0,1,0
243,rugged_14821375160.jpg,0,1,0,0
244,fun_5940641554.jpg,0,0,0,1
245,gentle_4382798773.jpg,0,0,0,0
246,dull_6167065931.jpg,0,0,0,0
247,fun_5185625657.jpg,0,0,0,1
248,fun_5947209473.jpg,0,0,0,1
249,healthy_5745243907.jpg,0,0,1,0
250,healthy_10020172295.jpg,0,0,1,0
251,gentle_190947617.jpg,0,0,0,0
252,dull_15208514045.jpg,0,0,0,0
253,drab_9100481845.jpg,0,0,0,0
254,unhealthy_16470130847.jpg,0,0,0,0
255,dull_14954788253.jpg,0,0,0,0
256,dull_8224102067.jpg,0,0,0,0
257,unhealthy_14012072189.jpg,0,0,0,0
258,dull_4552679387.jpg,0,0,0,0
259,dull_1554033242.jpg,0,0,0,0
260,drab_7597027666.jpg,0,0,0,0
261,rugged_6432619303.jpg,0,1,0,0
262,gentle_6439826823.jpg,0,0,0,0
263,gentle_5694586509.jpg,0,0,0,0
264,drab_5696501559.jpg,0,0,0,0
265,drab_16908457130.jpg,0,0,0,0
266,dull_116545470.jpg,0,0,0,0
267,fun_3480937880.jpg,0,0,0,1
268,dull_5264698380.jpg,0,0,0,0
269,fun_2929380298.jpg,0,0,0,1
270,unhealthy_2600536558.jpg,0,0,0,0
271,healthy_6303832912.jpg,0,0,1,0
272,healthy_2784848390.jpg,0,0,1,0
273,unhealthy_15316347022.jpg,0,0,0,0
274,fun_7718097518.jpg,0,0,0,1
275,fun_5636050688.jpg,0,0,0,1
276,dull_4447034866.jpg,0,0,0,0
277,dull_5422588802.jpg,0,0,0,0
278,dull_16607963887.jpg,0,0,0,0
279,drab_4568865620.jpg,0,0,0,0
280,gentle_6774813634.jpg,0,0,0,0
281,unhealthy_26086840216.jpg,0,0,0,0
282,unhealthy_1799965064.jpg,0,0,0,0
283,gentle_17153850125.jpg,0,0,0,0
284,unhealthy_15597007722.jpg,0,0,0,0
285,dull_2963279085.jpg,0,0,0,0
286,dull_3680414351.jpg,0,0,0,0
287,gentle_2273785664.jpg,0,0,0,0
288,rugged_17330063912.jpg,0,1,0,0
289,dull_7816266092.jpg,0,0,0,0
290,drab_223492271.jpg,0,0,0,0
291,healthy_17147042496.jpg,0,0,1,0
292,fun_7460367692.jpg,0,0,0,1
293,healthy_3762064580.jpg,0,0,1,0
294,fun_12570680093.jpg,0,0,0,1
295,unhealthy_3476433312.jpg,0,0,0,0
296,rugged_15690378501.jpg,0,1,0,0
297,dull_4582214027.jpg,0,0,0,0
298,unhealthy_7725998492.jpg,0,0,0,0
299,glamorous_3591439691.jpg,1,0,0,0
300,rugged_8531024257.jpg,0,1,0,0
301,gentle_5843471529.jpg,0,0,0,0
302,drab_5621791761.jpg,0,0,0,0
303,healthy_14993058975.jpg,0,0,1,0
304,unhealthy_16402190611.jpg,0,0,0,0
305,fun_2765154325.jpg,0,0,0,1
306,rugged_434717627.jpg,0,1,0,0
307,unhealthy_4764381477.jpg,0,0,0,0
308,rugged_6292159331.jpg,0,1,0,0
309,gentle_2594449863.jpg,0,0,0,0
310,drab_3930427392.jpg,0,0,0,0
311,drab_4863327291.jpg,0,0,0,0
312,gentle_1465595334.jpg,0,0,0,0
313,healthy_413899827.jpg,0,0,1,0
314,drab_3844057259.jpg,0,0,0,0
315,dull_3376087671.jpg,0,0,0,0
316,gentle_6895671965.jpg,0,0,0,0
317,gentle_3340871081.jpg,0,0,0,0
318,gentle_7229575436.jpg,0,0,0,0
319,unhealthy_3378249709.jpg,0,0,0,0
320,dull_3576464426.jpg,0,0,0,0
321,healthy_8620930050.jpg,0,0,1,0
322,dull_15364009839.jpg,0,0,0,0
323,glamorous_2985103614.jpg,1,0,0,0
324,healthy_6389608025.jpg,0,0,1,0
325,fun_4642898780.jpg,0,0,0,1
326,rugged_8462473517.jpg,0,1,0,0
327,unhealthy_11970018104.jpg,0,0,0,0
328,dull_1527663743.jpg,0,0,0,0
329,healthy_3174732250.jpg,0,0,1,0
330,rugged_405424069.jpg,0,1,0,0
331,unhealthy_2963108959.jpg,0,0,0,0
332,drab_4047429870.jpg,0,0,0,0
333,glamorous_12840236265.jpg,1,0,0,0
334,healthy_16094231527.jpg,0,0,1,0
335,dull_9024466758.jpg,0,0,0,0
336,healthy_9595496227.jpg,0,0,1,0
337,healthy_3532564710.jpg,0,0,1,0
338,rugged_2413802654.jpg,0,1,0,0
339,healthy_5994085002.jpg,0,0,1,0
340,rugged_6100633094.jpg,0,1,0,0
341,unhealthy_12838763315.jpg,0,0,0,0
342,rugged_4557363687.jpg,0,1,0,0
343,rugged_152276153.jpg,0,1,0,0
344,drab_15991093171.jpg,0,0,0,0
345,rugged_13012912575.jpg,0,1,0,0
346,glamorous_4372294676.jpg,1,0,0,0
347,drab_19004332578.jpg,0,0,0,0
348,unhealthy_13808194303.jpg,0,0,0,0
349,glamorous_7496983358.jpg,1,0,0,0
350,drab_9552474703.jpg,0,0,0,0
351,unhealthy_3167907358.jpg,0,0,0,0
352,rugged_9271846361.jpg,0,1,0,0
353,drab_9683890929.jpg,0,0,0,0
354,rugged_5393542016.jpg,0,1,0,0
355,drab_5587762338.jpg,0,0,0,0
356,glamorous_3030756131.jpg,1,0,0,0
357,unhealthy_14536377093.jpg,0,0,0,0
358,rugged_2783983177.jpg,0,1,0,0
359,unhealthy_5231601932.jpg,0,0,0,0
360,unhealthy_3653737363.jpg,0,0,0,0
361,drab_17144181669.jpg,0,0,0,0
362,drab_15659851734.jpg,0,0,0,0
363,fun_15478585926.jpg,0,0,0,1
364,rugged_5015335832.jpg,0,1,0,0
365,unhealthy_9077087114.jpg,0,0,0,0
366,dull_3704915337.jpg,0,0,0,0
367,drab_12348396935.jpg,0,0,0,0
368,unhealthy_8594899882.jpg,0,0,0,0
369,drab_4141149926.jpg,0,0,0,0
370,fun_8877435860.jpg,0,0,0,1
371,healthy_4754266760.jpg,0,0,1,0
372,dull_8688902913.jpg,0,0,0,0
373,dull_15884678269.jpg,0,0,0,0
374,gentle_7358631712.jpg,0,0,0,0
375,drab_8690776654.jpg,0,0,0,0
376,rugged_14346887360.jpg,0,1,0,0
377,gentle_7362856248.jpg,0,0,0,0
378,healthy_8661529868.jpg,0,0,1,0
379,fun_11273654895.jpg,0,0,0,1
380,glamorous_4621814530.jpg,1,0,0,0
381,dull_1917280787.jpg,0,0,0,0
382,fun_7027215667.jpg,0,0,0,1
383,gentle_25220092703.jpg,0,0,0,0
384,gentle_3842529001.jpg,0,0,0,0
385,gentle_7177856536.jpg,0,0,0,0
386,dull_9788186536.jpg,0,0,0,0
387,drab_17254790555.jpg,0,0,0,0
388,drab_2517113974.jpg,0,0,0,0
389,dull_5983297782.jpg,0,0,0,0
390,unhealthy_8515578024.jpg,0,0,0,0
391,unhealthy_2827923082.jpg,0,0,0,0
392,healthy_5378996148.jpg,0,0,1,0
393,rugged_4292418071.jpg,0,1,0,0
394,healthy_15188419002.jpg,0,0,1,0
395,gentle_5457498209.jpg,0,0,0,0
396,rugged_128365506.jpg,0,1,0,0
397,unhealthy_5577198689.jpg,0,0,0,0
398,gentle_761669407.jpg,0,0,0,0
399,fun_11062527063.jpg,0,0,0,1
400,unhealthy_6777652142.jpg,0,0,0,0
401,fun_6432496919.jpg,0,0,0,1
402,rugged_15228087478.jpg,0,1,0,0
403,fun_450585858.jpg,0,0,0,1
404,fun_11777374356.jpg,0,0,0,1
405,dull_3086715115.jpg,0,0,0,0
406,healthy_6907011859.jpg,0,0,1,0
407,glamorous_2537907789.jpg,1,0,0,0
408,dull_5428597085.jpg,0,0,0,0
409,fun_6890780714.jpg,0,0,0,1
410,glamorous_6828862491.jpg,1,0,0,0
411,fun_4095643332.jpg,0,0,0,1
412,rugged_8221537467.jpg,0,1,0,0
413,rugged_14636283324.jpg,0,1,0,0
414,gentle_10631883285.jpg,0,0,0,0
415,gentle_15002734827.jpg,0,0,0,0
416,healthy_7696929132.jpg,0,0,1,0
417,unhealthy_6317716268.jpg,0,0,0,0
418,fun_2306889252.jpg,0,0,0,1
419,glamorous_4801933302.jpg,1,0,0,0
420,glamorous_2320699996.jpg,1,0,0,0
421,rugged_532722593.jpg,0,1,0,0
422,dull_6490100957.jpg,0,0,0,0
423,rugged_867878654.jpg,0,1,0,0
424,glamorous_4557239358.jpg,1,0,0,0
425,unhealthy_3766441293.jpg,0,0,0,0
426,unhealthy_328726544.jpg,0,0,0,0
427,glamorous_8359653601.jpg,1,0,0,0
428,glamorous_14088864152.jpg,1,0,0,0
429,rugged_24662373939.jpg,0,1,0,0
430,glamorous_5157016958.jpg,1,0,0,0
431,dull_2853595413.jpg,0,0,0,0
432,gentle_3909624846.jpg,0,0,0,0
433,unhealthy_2628248978.jpg,0,0,0,0
434,drab_2966643394.jpg,0,0,0,0
435,drab_8558142854.jpg,0,0,0,0
436,dull_2229950891.jpg,0,0,0,0
437,glamorous_6374228729.jpg,1,0,0,0
438,glamorous_7089856503.jpg,1,0,0,0
439,glamorous_6741961809.jpg,1,0,0,0
440,fun_5073841853.jpg,0,0,0,1
441,healthy_12759398995.jpg,0,0,1,0
442,dull_7349422494.jpg,0,0,0,0
443,fun_719889667.jpg,0,0,0,1
444,unhealthy_12129605485.jpg,0,0,0,0
445,healthy_14207184164.jpg,0,0,1,0
446,rugged_15920909474.jpg,0,1,0,0
447,drab_15365228346.jpg,0,0,0,0
448,rugged_3566476458.jpg,0,1,0,0
449,healthy_8014105134.jpg,0,0,1,0
450,fun_6970304951.jpg,0,0,0,1
451,rugged_1393346081.jpg,0,1,0,0
452,dull_3600992125.jpg,0,0,0,0
453,healthy_3932790411.jpg,0,0,1,0
454,fun_4457288771.jpg,0,0,0,1
455,dull_2424299849.jpg,0,0,0,0
456,unhealthy_2548861892.jpg,0,0,0,0
457,dull_2357685444.jpg,0,0,0,0
458,rugged_9252927624.jpg,0,1,0,0
459,glamorous_14589125236.jpg,1,0,0,0
460,healthy_16258415110.jpg,0,0,1,0
461,drab_15652570861.jpg,0,0,0,0
462,dull_1791120384.jpg,0,0,0,0
463,glamorous_1799615469.jpg,1,0,0,0
464,unhealthy_26451715112.jpg,0,0,0,0
465,healthy_6793216874.jpg,0,0,1,0
466,drab_6162296078.jpg,0,0,0,0
467,dull_4303652147.jpg,0,0,0,0
468,gentle_181950107.jpg,0,0,0,0
469,drab_4610932104.jpg,0,0,0,0
470,gentle_13008853875.jpg,0,0,0,0
471,drab_4430432189.jpg,0,0,0,0
472,gentle_3954572566.jpg,0,0,0,0
473,fun_8182849926.jpg,0,0,0,1
474,gentle_94854147.jpg,0,0,0,0
475,dull_3563595827.jpg,0,0,0,0
476,healthy_5688449977.jpg,0,0,1,0
477,fun_14339476358.jpg,0,0,0,1
478,drab_2944761085.jpg,0,0,0,0
479,gentle_25770162662.jpg,0,0,0,0
480,healthy_4369670665.jpg,0,0,1,0
481,glamorous_13319154023.jpg,1,0,0,0
482,healthy_3932788859.jpg,0,0,1,0
483,fun_21920002430.jpg,0,0,0,1
484,unhealthy_4113738864.jpg,0,0,0,0
485,fun_4008361145.jpg,0,0,0,1
486,drab_7783433968.jpg,0,0,0,0
487,drab_4522655474.jpg,0,0,0,0
488,fun_5801803673.jpg,0,0,0,1
489,gentle_4655098532.jpg,0,0,0,0
490,drab_9598180978.jpg,0,0,0,0
491,healthy_4188560646.jpg,0,0,1,0
492,unhealthy_15970115757.jpg,0,0,0,0
493,unhealthy_8680248837.jpg,0,0,0,0
494,rugged_2720765783.jpg,0,1,0,0
495,glamorous_8286034432.jpg,1,0,0,0
496,dull_15750858972.jpg,0,0,0,0
497,healthy_14512201768.jpg,0,0,1,0
498,rugged_5889385272.jpg,0,1,0,0
499,unhealthy_3262959845.jpg,0,0,0,0
500,gentle_651553778.jpg,0,0,0,0
501,gentle_6064611502.jpg,0,0,0,0
502,glamorous_5391382204.jpg,1,0,0,0
503,drab_4434409800.jpg,0,0,0,0
504,gentle_3333209353.jpg,0,0,0,0
505,glamorous_4590142034.jpg,1,0,0,0
506,dull_8379005283.jpg,0,0,0,0
507,rugged_14196053707.jpg,0,1,0,0
508,rugged_5635751662.jpg,0,1,0,0
509,drab_713696724.jpg,0,0,0,0
510,rugged_15166908964.jpg,0,1,0,0
511,drab_6645623747.jpg,0,0,0,0
512,gentle_2129466772.jpg,0,0,0,0
513,unhealthy_533742739.jpg,0,0,0,0
514,rugged_10578687193.jpg,0,1,0,0
515,fun_9390055911.jpg,0,0,0,1
516,gentle_13526722373.jpg,0,0,0,0
517,glamorous_6085750350.jpg,1,0,0,0
518,unhealthy_2170943716.jpg,0,0,0,0
519,drab_11359234183.jpg,0,0,0,0
520,fun_15372963451.jpg,0,0,0,1
521,gentle_3842487249.jpg,0,0,0,0
522,gentle_5096882948.jpg,0,0,0,0
523,fun_5629996399.jpg,0,0,0,1
524,unhealthy_6139141440.jpg,0,0,0,0
525,drab_16696331344.jpg,0,0,0,0
526,rugged_1264474438.jpg,0,1,0,0
527,dull_15274952190.jpg,0,0,0,0
528,unhealthy_268062139.jpg,0,0,0,0
529,glamorous_2624515042.jpg,1,0,0,0
530,unhealthy_9266519422.jpg,0,0,0,0
531,rugged_23015987966.jpg,0,1,0,0
532,healthy_3248732666.jpg,0,0,1,0
533,rugged_4328929200.jpg,0,1,0,0
534,fun_7718117618.jpg,0,0,0,1
535,healthy_13540274375.jpg,0,0,1,0
536,rugged_5321842608.jpg,0,1,0,0
537,gentle_2476415713.jpg,0,0,0,0
538,fun_847224249.jpg,0,0,0,1
539,rugged_442689806.jpg,0,1,0,0
540,drab_7063963859.jpg,0,0,0,0
541,rugged_498535491.jpg,0,1,0,0
542,unhealthy_9717969582.jpg,0,0,0,0
543,unhealthy_2671230982.jpg,0,0,0,0
544,fun_4532522738.jpg,0,0,0,1
545,healthy_17108882257.jpg,0,0,1,0
546,dull_15885822497.jpg,0,0,0,0
547,healthy_8197953999.jpg,0,0,1,0
548,glamorous_3030948082.jpg,1,0,0,0
549,rugged_15218481009.jpg,0,1,0,0
550,dull_3263815285.jpg,0,0,0,0
551,dull_3367854110.jpg,0,0,0,0
552,rugged_3445733421.jpg,0,1,0,0
553,healthy_3328637382.jpg,0,0,1,0
554,healthy_6605703891.jpg,0,0,1,0
555,rugged_15097069573.jpg,0,1,0,0
556,dull_3884204786.jpg,0,0,0,0
557,healthy_14966333686.jpg,0,0,1,0
558,glamorous_7988990938.jpg,1,0,0,0
559,glamorous_4355161465.jpg,1,0,0,0
560,unhealthy_2102196106.jpg,0,0,0,0
561,rugged_1330787552.jpg,0,1,0,0
562,fun_6151469245.jpg,0,0,0,1
563,rugged_17771088976.jpg,0,1,0,0
564,drab_13784389113.jpg,0,0,0,0
565,drab_15399846106.jpg,0,0,0,0
566,drab_11934856903.jpg,0,0,0,0
567,unhealthy_7122180285.jpg,0,0,0,0
568,gentle_23639172039.jpg,0,0,0,0
569,healthy_3884216679.jpg,0,0,1,0
570,healthy_4688219732.jpg,0,0,1,0
571,healthy_5510837214.jpg,0,0,1,0
572,glamorous_8683056717.jpg,1,0,0,0
573,fun_8634260763.jpg,0,0,0,1
574,rugged_3210365755.jpg,0,1,0,0
575,dull_9731161571.jpg,0,0,0,0
576,fun_23436499200.jpg,0,0,0,1
577,dull_5385241680.jpg,0,0,0,0
578,rugged_15506303839.jpg,0,1,0,0
579,rugged_3360136715.jpg,0,1,0,0
580,fun_5828044000.jpg,0,0,0,1
581,healthy_7697877650.jpg,0,0,1,0
582,glamorous_8383213409.jpg,1,0,0,0
583,healthy_11418892406.jpg,0,0,1,0
584,healthy_15797406960.jpg,0,0,1,0
585,gentle_4070569042.jpg,0,0,0,0
586,gentle_8406212145.jpg,0,0,0,0
587,dull_3151830442.jpg,0,0,0,0
588,drab_3853846219.jpg,0,0,0,0
589,healthy_6407933687.jpg,0,0,1,0
590,healthy_3762067010.jpg,0,0,1,0
591,healthy_10210859965.jpg,0,0,1,0
592,healthy_10411857275.jpg,0,0,1,0
593,drab_6224464687.jpg,0,0,0,0
594,gentle_5300179592.jpg,0,0,0,0
595,unhealthy_4236436070.jpg,0,0,0,0
596,glamorous_3278240640.jpg,1,0,0,0
597,unhealthy_9356658617.jpg,0,0,0,0
598,healthy_4281690198.jpg,0,0,1,0
599,unhealthy_10495383424.jpg,0,0,0,0
600,glamorous_2624513988.jpg,1,0,0,0
601,gentle_7972786098.jpg,0,0,0,0
602,glamorous_8969596932.jpg,1,0,0,0
603,healthy_3948084967.jpg,0,0,1,0
604,dull_4156643173.jpg,0,0,0,0
605,fun_8096452740.jpg,0,0,0,1
606,rugged_7672112978.jpg,0,1,0,0
